dataset,distribution,value
thermo-20y-qc,lowestIsotopeHeights,2933306.75
thermo-20y-qc,lowestIsotopeHeights,2949426.75
thermo-20y-qc,lowestIsotopeHeights,2962956.25
thermo-20y-qc,lowestIsotopeHeights,2982116.5
thermo-20y-qc,lowestIsotopeHeights,3002681.5
thermo-20y-qc,lowestIsotopeHeights,3048569.25
thermo-20y-qc,lowestIsotopeHeights,3051660.0
thermo-20y-qc,lowestIsotopeHeights,3287473.0
thermo-20y-qc,lowestIsotopeHeights,3310494.5
thermo-20y-qc,lowestIsotopeHeights,3334668.5
thermo-20y-qc,lowestIsotopeHeights,3362677.5
thermo-20y-qc,lowestIsotopeHeights,3461299.5
thermo-20y-qc,lowestIsotopeHeights,3465984.75
thermo-20y-qc,lowestIsotopeHeights,3512704.5
thermo-20y-qc,lowestIsotopeHeights,3572112.25
thermo-20y-qc,lowestIsotopeHeights,3637300.5
thermo-20y-qc,lowestIsotopeHeights,3659859.75
thermo-20y-qc,lowestIsotopeHeights,3725096.75
thermo-20y-qc,lowestIsotopeHeights,3745000.25
thermo-20y-qc,lowestIsotopeHeights,3963541.5
thermo-20y-qc,lowestIsotopeHeights,4262575.0
thermo-20y-qc,lowestIsotopeHeights,4276125.5
thermo-20y-qc,lowestIsotopeHeights,4481229.0
thermo-20y-qc,lowestIsotopeHeights,4490826.5
thermo-20y-qc,lowestIsotopeHeights,4492419.0
thermo-20y-qc,lowestIsotopeHeights,4668489.5
thermo-20y-qc,lowestIsotopeHeights,4670614.0
thermo-20y-qc,lowestIsotopeHeights,4744309.5
thermo-20y-qc,lowestIsotopeHeights,4875376.0
thermo-20y-qc,lowestIsotopeHeights,4910434.0
thermo-20y-qc,lowestIsotopeHeights,5084446.5
thermo-20y-qc,lowestIsotopeHeights,5243630.5
thermo-20y-qc,lowestIsotopeHeights,5308151.0
thermo-20y-qc,lowestIsotopeHeights,5674417.5
thermo-20y-qc,lowestIsotopeHeights,5856314.5
thermo-20y-qc,lowestIsotopeHeights,5956294.0
thermo-20y-qc,lowestIsotopeHeights,6238628.0
thermo-20y-qc,lowestIsotopeHeights,8380032.0
thermo-20y-qc,lowestIsotopeHeights,8908593.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,3.0
thermo-20y-qc,lowestIsotopeDataPoints,4.0
thermo-20y-qc,lowestIsotopeDataPoints,4.0
thermo-20y-qc,lowestIsotopeDataPoints,4.0
thermo-20y-qc,lowestIsotopeDataPoints,4.0
thermo-20y-qc,lowestIsotopeDataPoints,4.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,5.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,6.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,7.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,8.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,9.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,10.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,11.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,12.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,13.0
thermo-20y-qc,lowestIsotopeDataPoints,14.0
thermo-20y-qc,lowestIsotopeDataPoints,14.0
thermo-20y-qc,lowestIsotopeDataPoints,14.0
thermo-20y-qc,lowestIsotopeDataPoints,14.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,15.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,16.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,17.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,18.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
thermo-20y-qc,lowestIsotopeDataPoints,19.0
